,Ano Base,Cod PPG,Nome PPG,Área Básica,IES Principal Sigla,IES Principal Nome,IES da Rede Sigla,Status Jurídico,UF,Região,PPG Ano Início,Modalidade,Mudança de modalidade no quadriênio?,Nota,Nível,Ano Início Nível,Teve turmas de PCI/MINTER/DINTER/Fora de sede quadriênio?,Sofreu migração no quadriênio?,Código do(s) pppg(s) de origem,Nome do(s) pppg(s) de origem,Código do(s) pppg(s) de destino,Nome do(s) pppg(s) de destino,Data de referência,Nº Permanentes (DP),Nº Colaboradores,Nº Visitantes,Total Docentes (T),"DP/Total (DP/T)
%",Nº Áreas de concentração,Nº Linhas de pesquisa,Nº Turmas de Mestrado (apenas),Nº Turmas de Doutorado (apenas),N° de turmas mistas (M e D),Total de turmas sob responsabilidade de DP,Total de turmas ,Nº projetos em andamento com financiamento,Nº projetos em andamento com participação discente,Nº projetos em andamento,Nº projetos concluídos,Total projetos,Nº Dissertações,Nº  Teses,Nº Dissertações de bolsistas,Nº  Teses de bolsistas,Total de bolsistas sanduíche,Premiação,Categoria de premiação,Autor,URL do PPG,ID_ADD_FOTO_PROGRAMA_IES_PRINC,ID_ADD_FOTO_PROGRAMA,Tipo de Clientela
166,2019,32006012017P2,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFU,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,,FEDERAL,MG,SUDESTE,2001,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2001/2012,,NÃO,,,,,,27,7,0,34,79.4,1,4,28,14,20,52,62,7,1,22,0,22,14,8,10,1,0,,,,http://www.ppgco.facom.ufu.br/,177981,110480,AVALIAÇÃO
167,2020,32006012017P2,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFU,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,,FEDERAL,MG,SUDESTE,2001,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2001/2012,,NÃO,,,,,,27,7,0,34,79.4,1,4,12,6,10,21,28,61,2,87,5,92,20,9,6,0,0,,,,http://www.ppgco.facom.ufu.br/,204963,136262,AVALIAÇÃO
168,2017,32007019023P9,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFOP,UNIVERSIDADE FEDERAL DE OURO PRETO,,FEDERAL,MG,SUDESTE,2010,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2010/2015,,NÃO,,,,,,14,4,0,18,77.8,1,3,0,0,26,26,26,28,12,52,3,55,11,0,3,0,0,,,,http://ufop.br/,130322,67120,AVALIAÇÃO
169,2018,32007019023P9,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFOP,UNIVERSIDADE FEDERAL DE OURO PRETO,,FEDERAL,MG,SUDESTE,2010,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2010/2015,,NÃO,,,,,,15,2,0,17,88.2,1,3,0,0,26,26,26,30,16,61,0,61,17,1,8,0,0,,,,http://ufop.br/,139797,75321,AVALIAÇÃO
170,2019,32007019023P9,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFOP,UNIVERSIDADE FEDERAL DE OURO PRETO,,FEDERAL,MG,SUDESTE,2010,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2010/2015,,NÃO,,,,,,18,3,0,21,85.7,1,3,0,0,27,25,27,32,29,58,4,62,7,4,3,0,0,,,,http://ufop.br/,154783,89146,AVALIAÇÃO
171,2020,32007019023P9,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFOP,UNIVERSIDADE FEDERAL DE OURO PRETO,,FEDERAL,MG,SUDESTE,2010,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2010/2015,,NÃO,,,,,,17,2,0,19,89.5,1,3,0,0,23,22,23,28,33,57,11,68,5,6,0,1,0,,,,http://ufop.br/,202512,134182,AVALIAÇÃO
172,2017,32008015011P7,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,PUC/MG,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,,PARTICULAR,MG,SUDESTE,2005,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2005/2016,,NÃO,,,,,,11,1,0,12,91.7,1,2,25,5,23,53,53,15,3,21,11,32,13,0,5,0,0,,,,http://www.pucminas.br/pos/informatica,164150,98084,AVALIAÇÃO
173,2018,32008015011P7,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,PUC/MG,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,,PARTICULAR,MG,SUDESTE,2005,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2005/2016,,NÃO,,,,,,11,1,0,12,91.7,1,3,24,17,19,60,60,19,4,26,7,33,10,0,3,0,0,,,,http://www.pucminas.br/pos/informatica,164174,98104,AVALIAÇÃO
174,2019,32008015011P7,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,PUC/MG,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,,PARTICULAR,MG,SUDESTE,2005,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2005/2016,,NÃO,,,,,,12,0,0,12,100.0,1,3,0,0,20,20,20,22,3,30,3,33,9,0,2,0,0,,,,http://www.pucminas.br/pos/informatica,164173,98103,AVALIAÇÃO
175,2020,32008015011P7,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,PUC/MG,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,,PARTICULAR,MG,SUDESTE,2005,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2005/2016,,NÃO,,,,,,12,0,0,12,100.0,1,2,0,0,20,20,20,25,9,35,9,44,13,1,5,1,0,,,,http://www.pucminas.br/pos/informatica,201011,132991,AVALIAÇÃO
176,2017,32018010044P4,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFSJ,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,,FEDERAL,MG,SUDESTE,2017,ACADÊMICO,NÃO,3,MESTRADO,2017,,NÃO,,,,,,11,0,0,11,100.0,1,3,9,0,0,9,9,10,4,17,2,19,0,0,0,0,0,,,,http://ppgcc.ufsj.edu.br/,168039,101968,AVALIAÇÃO
177,2018,32018010044P4,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFSJ,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,,FEDERAL,MG,SUDESTE,2017,ACADÊMICO,NÃO,3,MESTRADO,2017,,NÃO,,,,,,12,0,0,12,100.0,1,3,11,0,0,11,11,9,4,21,2,23,0,0,0,0,0,,,,http://ppgcc.ufsj.edu.br/,169245,103102,AVALIAÇÃO
178,2019,32018010044P4,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFSJ,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,,FEDERAL,MG,SUDESTE,2017,ACADÊMICO,NÃO,3,MESTRADO,2017,,NÃO,,,,,,12,0,0,12,100.0,1,3,13,0,0,13,13,16,7,27,3,30,3,0,1,0,0,,,,http://ppgcc.ufsj.edu.br/,169295,103150,AVALIAÇÃO
179,2020,32018010044P4,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFSJ,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,,FEDERAL,MG,SUDESTE,2017,ACADÊMICO,NÃO,3,MESTRADO,2017,,NÃO,,,,,,13,1,0,14,92.9,1,3,10,0,0,10,10,20,7,31,2,33,8,0,0,0,0,,,,http://ppgcc.ufsj.edu.br/,198901,131203,AVALIAÇÃO
180,2017,33001014008P4,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFSCAR,UNIVERSIDADE FEDERAL DE SÃO CARLOS,,FEDERAL,SP,SUDESTE,1988,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,1988/2009,,NÃO,,,,,,36,9,0,45,80.0,2,4,1,6,25,32,32,81,14,94,5,99,25,7,6,3,0,,,,http://ppgcc.dc.ufscar.br/,167944,101873,AVALIAÇÃO
181,2018,33001014008P4,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFSCAR,UNIVERSIDADE FEDERAL DE SÃO CARLOS,,FEDERAL,SP,SUDESTE,1988,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,1988/2009,,NÃO,,,,,,35,8,0,43,81.4,2,4,6,7,24,37,37,97,15,118,2,120,42,5,20,3,0,,,,http://ppgcc.dc.ufscar.br/,168157,102092,AVALIAÇÃO
182,2019,33001014008P4,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFSCAR,UNIVERSIDADE FEDERAL DE SÃO CARLOS,,FEDERAL,SP,SUDESTE,1988,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,1988/2009,,NÃO,,,,,,29,12,0,41,70.7,2,4,2,1,24,26,27,106,14,128,19,147,27,10,8,1,0,,,,http://ppgcc.dc.ufscar.br/,168217,102151,AVALIAÇÃO
183,2020,33001014008P4,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFSCAR,UNIVERSIDADE FEDERAL DE SÃO CARLOS,,FEDERAL,SP,SUDESTE,1988,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,1988/2009,,NÃO,,,,,,24,10,0,34,70.6,2,4,4,5,33,39,42,97,8,126,17,143,23,14,11,0,0,,,,http://ppgcc.dc.ufscar.br/,198847,131142,AVALIAÇÃO
184,2017,33001014044P0,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFSCAR,UNIVERSIDADE FEDERAL DE SÃO CARLOS,,FEDERAL,SP,SUDESTE,2012,ACADÊMICO,NÃO,3,MESTRADO,2012,,NÃO,,,,,,10,2,0,12,83.3,1,3,16,0,0,14,16,16,14,23,5,28,13,0,4,0,0,,,,http://www.ppgccs.net,176487,109253,AVALIAÇÃO
185,2018,33001014044P0,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFSCAR,UNIVERSIDADE FEDERAL DE SÃO CARLOS,,FEDERAL,SP,SUDESTE,2012,ACADÊMICO,NÃO,3,MESTRADO,2012,,NÃO,,,,,,10,2,0,12,83.3,1,2,15,0,0,14,15,14,12,23,1,24,16,0,2,0,0,,,,http://www.ppgccs.net,176496,109262,AVALIAÇÃO
186,2019,33001014044P0,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFSCAR,UNIVERSIDADE FEDERAL DE SÃO CARLOS,,FEDERAL,SP,SUDESTE,2012,ACADÊMICO,NÃO,3,MESTRADO,2012,,NÃO,,,,,,16,3,0,19,84.2,1,2,27,0,0,26,27,21,9,34,0,35,6,0,2,0,0,,,,http://www.ppgccs.net,176481,109285,AVALIAÇÃO
187,2020,33001014044P0,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFSCAR,UNIVERSIDADE FEDERAL DE SÃO CARLOS,,FEDERAL,SP,SUDESTE,2012,ACADÊMICO,NÃO,3,MESTRADO,2012,,NÃO,,,,,,14,3,0,17,82.4,1,2,15,0,0,15,15,20,11,35,2,37,8,0,4,0,0,,,,http://www.ppgccs.net,198189,130549,AVALIAÇÃO
188,2017,33002010176P0,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,USP,UNIVERSIDADE DE SÃO PAULO,,ESTADUAL,SP,SUDESTE,1997,ACADÊMICO,NÃO,6,MESTRADO/DOUTORADO,1997/1997,,NÃO,,,,,,32,12,0,44,72.7,1,13,0,0,45,40,45,52,6,86,7,93,36,18,8,5,0,PRÊMIO CAPES DE TESE,,FABIO HAPP BOTLER,http://www.ime.usp.br/dcc/posgrad,166990,100941,AVALIAÇÃO
189,2018,33002010176P0,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,USP,UNIVERSIDADE DE SÃO PAULO,,ESTADUAL,SP,SUDESTE,1997,ACADÊMICO,NÃO,6,MESTRADO/DOUTORADO,1997/1997,,NÃO,,,,,,31,12,0,43,72.1,1,13,0,0,36,34,36,58,3,94,1,95,22,16,9,2,0,,,,http://www.ime.usp.br/dcc/posgrad,167011,100982,AVALIAÇÃO
190,2019,33002010176P0,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,USP,UNIVERSIDADE DE SÃO PAULO,,ESTADUAL,SP,SUDESTE,1997,ACADÊMICO,NÃO,6,MESTRADO/DOUTORADO,1997/1997,,NÃO,,,,,,32,9,0,41,78.0,1,13,0,0,50,46,50,47,3,94,0,94,22,10,8,1,0,,,,http://www.ime.usp.br/dcc/posgrad,167050,101001,AVALIAÇÃO
191,2020,33002010176P0,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,USP,UNIVERSIDADE DE SÃO PAULO,,ESTADUAL,SP,SUDESTE,1997,ACADÊMICO,NÃO,6,MESTRADO/DOUTORADO,1997/1997,,NÃO,,,,,,32,10,0,42,76.2,1,13,0,0,47,43,47,45,1,94,0,94,13,13,3,3,0,,,,http://www.ime.usp.br/dcc/posgrad,204996,136256,AVALIAÇÃO
192,2017,33002010214P0,SISTEMAS DE INFORMAÇÃO,CIÊNCIA DA COMPUTAÇÃO,USP,UNIVERSIDADE DE SÃO PAULO,,ESTADUAL,SP,SUDESTE,2010,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2010/2019,,NÃO,,,,,,16,2,0,18,88.9,1,2,14,0,0,14,14,16,14,23,24,47,19,0,5,0,0,,,,http://ppgsi.each.usp.br/,168917,102812,AVALIAÇÃO
193,2018,33002010214P0,SISTEMAS DE INFORMAÇÃO,CIÊNCIA DA COMPUTAÇÃO,USP,UNIVERSIDADE DE SÃO PAULO,,ESTADUAL,SP,SUDESTE,2010,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2010/2019,,NÃO,,,,,,17,0,0,17,100.0,1,2,14,0,0,14,14,18,14,26,20,46,40,0,8,0,0,,,,http://ppgsi.each.usp.br/,169007,102847,AVALIAÇÃO
194,2019,33002010214P0,SISTEMAS DE INFORMAÇÃO,CIÊNCIA DA COMPUTAÇÃO,USP,UNIVERSIDADE DE SÃO PAULO,,ESTADUAL,SP,SUDESTE,2010,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2010/2019,,NÃO,,,,,,19,7,0,26,73.1,1,2,0,0,17,17,17,20,14,29,22,51,15,0,1,0,0,,,,http://ppgsi.each.usp.br/,169009,102849,AVALIAÇÃO
195,2020,33002010214P0,SISTEMAS DE INFORMAÇÃO,CIÊNCIA DA COMPUTAÇÃO,USP,UNIVERSIDADE DE SÃO PAULO,,ESTADUAL,SP,SUDESTE,2010,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2010/2019,,NÃO,,,,,,19,7,0,26,73.1,1,2,0,17,0,16,17,26,16,37,15,52,13,0,1,0,0,,,,http://ppgsi.each.usp.br/,198972,131252,AVALIAÇÃO
196,2017,33002029052P5,COMPUTAÇÃO APLICADA,CIÊNCIA DA COMPUTAÇÃO,USP/RP,UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO ),,ESTADUAL,SP,SUDESTE,2015,ACADÊMICO,NÃO,3,MESTRADO,2015,,NÃO,,,,,,15,0,0,15,100.0,1,2,13,0,0,13,13,17,8,24,1,25,0,0,0,0,0,,,,http://dcm.ffclrp.usp.br/ppgca,164795,98932,AVALIAÇÃO
197,2018,33002029052P5,COMPUTAÇÃO APLICADA,CIÊNCIA DA COMPUTAÇÃO,USP/RP,UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO ),,ESTADUAL,SP,SUDESTE,2015,ACADÊMICO,NÃO,3,MESTRADO,2015,,NÃO,,,,,,15,0,0,15,100.0,1,2,10,0,0,10,10,12,8,18,8,26,6,0,0,0,0,,,,http://dcm.ffclrp.usp.br/ppgca,165033,99206,AVALIAÇÃO
198,2019,33002029052P5,COMPUTAÇÃO APLICADA,CIÊNCIA DA COMPUTAÇÃO,USP/RP,UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO ),,ESTADUAL,SP,SUDESTE,2015,ACADÊMICO,NÃO,3,MESTRADO,2015,,NÃO,,,,,,16,0,0,16,100.0,1,2,14,0,0,13,14,14,7,21,3,24,12,0,0,0,0,,,,http://dcm.ffclrp.usp.br/ppgca,165044,99232,AVALIAÇÃO
199,2020,33002029052P5,COMPUTAÇÃO APLICADA,CIÊNCIA DA COMPUTAÇÃO,USP/RP,UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO ),,ESTADUAL,SP,SUDESTE,2015,ACADÊMICO,NÃO,3,MESTRADO,2015,,NÃO,,,,,,14,2,0,16,87.5,1,2,11,0,0,11,11,15,11,25,2,27,10,0,1,0,0,,,,http://dcm.ffclrp.usp.br/ppgca,203334,134879,AVALIAÇÃO
200,2017,33002045004P1,CIÊNCIAS DA COMPUTAÇÃO E MATEMÁTICA COMPUTACIONAL,CIÊNCIA DA COMPUTAÇÃO,USP/SC,UNIVERSIDADE DE SÃO PAULO (SÃO CARLOS),,ESTADUAL,SP,SUDESTE,1974,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1974/1996,SIM,NÃO,,,,,,63,7,0,70,90.0,1,5,0,2,70,70,72,15,0,15,6,21,40,61,15,26,0,PRÊMIO CAPES DE TESE,,LUIS PAULO FAINA GARCIA,http://www.icmc.usp.br/~posgrad,166184,100203,AVALIAÇÃO
201,2018,33002045004P1,CIÊNCIAS DA COMPUTAÇÃO E MATEMÁTICA COMPUTACIONAL,CIÊNCIA DA COMPUTAÇÃO,USP/SC,UNIVERSIDADE DE SÃO PAULO (SÃO CARLOS),,ESTADUAL,SP,SUDESTE,1974,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1974/1996,SIM,NÃO,,,,,,61,10,0,71,85.9,1,5,0,4,79,81,83,15,0,15,1,16,38,51,20,20,0,,,,http://www.icmc.usp.br/~posgrad,166305,100324,AVALIAÇÃO
202,2019,33002045004P1,CIÊNCIAS DA COMPUTAÇÃO E MATEMÁTICA COMPUTACIONAL,CIÊNCIA DA COMPUTAÇÃO,USP/SC,UNIVERSIDADE DE SÃO PAULO (SÃO CARLOS),,ESTADUAL,SP,SUDESTE,1974,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1974/1996,SIM,NÃO,,,,,,63,10,0,73,86.3,1,5,0,1,67,67,68,15,0,15,8,23,35,42,13,12,0,,,,http://www.icmc.usp.br/~posgrad,166471,100490,AVALIAÇÃO
203,2020,33002045004P1,CIÊNCIAS DA COMPUTAÇÃO E MATEMÁTICA COMPUTACIONAL,CIÊNCIA DA COMPUTAÇÃO,USP/SC,UNIVERSIDADE DE SÃO PAULO (SÃO CARLOS),,ESTADUAL,SP,SUDESTE,1974,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1974/1996,SIM,NÃO,,,,,,64,12,0,76,84.2,1,5,0,0,62,61,62,15,0,15,4,19,38,39,16,5,0,PRÊMIO CAPES DE TESE,,HENRIQUE FERRAZ DE ARRUDA,http://www.icmc.usp.br/~posgrad,203194,134746,AVALIAÇÃO
204,2017,33003017005P8,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNICAMP,UNIVERSIDADE ESTADUAL DE CAMPINAS,,ESTADUAL,SP,SUDESTE,1977,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1977/1993,,NÃO,,,,,,43,8,0,51,84.3,3,13,0,1,43,33,44,61,8,74,15,89,40,17,20,2,0,,,,http://www.ic.unicamp.br,166050,100093,AVALIAÇÃO
205,2018,33003017005P8,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNICAMP,UNIVERSIDADE ESTADUAL DE CAMPINAS,,ESTADUAL,SP,SUDESTE,1977,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1977/1993,,NÃO,,,,,,46,5,0,51,90.2,3,13,0,0,37,35,37,67,11,87,17,104,37,17,14,7,0,PRÊMIO CAPES DE TESE,,FELIPE ALVES DA LOUZA,http://www.ic.unicamp.br,166106,100147,AVALIAÇÃO
206,2019,33003017005P8,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNICAMP,UNIVERSIDADE ESTADUAL DE CAMPINAS,,ESTADUAL,SP,SUDESTE,1977,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1977/1993,,NÃO,,,,,,45,4,0,49,91.8,3,13,0,0,39,33,39,72,10,93,9,102,35,15,15,3,0,PRÊMIO CAPES DE TESE,,ALLAN DA SILVA PINTO,http://www.ic.unicamp.br,166225,100244,AVALIAÇÃO
207,2020,33003017005P8,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNICAMP,UNIVERSIDADE ESTADUAL DE CAMPINAS,,ESTADUAL,SP,SUDESTE,1977,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1977/1993,,NÃO,,,,,,45,4,0,49,91.8,3,14,0,0,55,50,55,82,10,102,2,104,54,15,22,3,0,CONCURSO DE DISSERTAÇÕES E TESES SOBRE DEFESA NACIONAL,,CAIO HOFFMAN,http://www.ic.unicamp.br,198816,131111,AVALIAÇÃO
208,2017,33004153073P2,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNESP-SJRP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO ),,ESTADUAL,SP,SUDESTE,2006,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2006/2019,,NÃO,,,,,,20,1,0,21,95.2,2,8,25,0,0,24,25,6,25,32,9,41,25,0,7,0,0,,,,http://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/,168122,102051,AVALIAÇÃO
209,2018,33004153073P2,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNESP-SJRP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO ),,ESTADUAL,SP,SUDESTE,2006,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2006/2019,,NÃO,,,,,,19,12,0,31,61.3,3,9,29,0,0,25,29,9,25,39,26,65,17,0,7,0,0,,,,http://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/,168126,102055,AVALIAÇÃO
210,2019,33004153073P2,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNESP-SJRP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO ),,ESTADUAL,SP,SUDESTE,2006,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2006/2019,,NÃO,,,,,,19,12,0,31,61.3,3,9,10,9,0,17,19,12,25,42,21,63,22,0,7,0,0,,,,http://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/,167735,101664,AVALIAÇÃO
211,2020,33004153073P2,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNESP-SJRP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO ),,ESTADUAL,SP,SUDESTE,2006,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2006/2019,,NÃO,,,,,,19,11,0,30,63.3,2,6,11,6,16,24,33,8,18,32,16,48,19,0,6,0,0,,,,http://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/,196657,129176,AVALIAÇÃO
212,2017,33009015079P0,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNIFESP,UNIVERSIDADE FEDERAL DE SÃO PAULO,,FEDERAL,SP,SUDESTE,2012,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2012/2015,,NÃO,,,,,,20,2,0,22,90.9,1,3,3,6,14,23,23,42,23,54,9,63,13,0,7,0,0,,,,http://ppg.unifesp.br/cienciadacomputacao,165999,100082,AVALIAÇÃO
213,2018,33009015079P0,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNIFESP,UNIVERSIDADE FEDERAL DE SÃO PAULO,,FEDERAL,SP,SUDESTE,2012,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2012/2015,,NÃO,,,,,,21,2,0,23,91.3,1,3,3,6,17,26,26,35,17,53,12,66,5,0,3,0,0,,,,http://ppg.unifesp.br/cienciadacomputacao,166480,100499,AVALIAÇÃO
214,2019,33009015079P0,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNIFESP,UNIVERSIDADE FEDERAL DE SÃO PAULO,,FEDERAL,SP,SUDESTE,2012,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2012/2015,,NÃO,,,,,,22,2,0,24,91.7,1,3,1,3,20,23,24,8,6,11,50,61,4,2,2,1,0,,,,http://ppg.unifesp.br/cienciadacomputacao,166460,100480,AVALIAÇÃO
215,2020,33009015079P0,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNIFESP,UNIVERSIDADE FEDERAL DE SÃO PAULO,,FEDERAL,SP,SUDESTE,2012,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2012/2015,,NÃO,,,,,,21,2,2,25,84.0,1,3,0,0,25,24,25,7,7,10,1,11,5,3,2,1,0,,,,http://ppg.unifesp.br/cienciadacomputacao,205380,136898,AVALIAÇÃO
216,2020,33083010005P2,COMPUTAÇÃO APLICADA,CIÊNCIA DA COMPUTAÇÃO,IPT,INSTITUTO DE PESQUISAS TECNOLÓGICAS DO ESTADO DE SÃO PAULO,,ESTADUAL,SP,SUDESTE,2020,PROFISSIONAL,NÃO,A,MESTRADO PROFISSIONAL,2020,,NÃO,,,,,,11,1,0,12,91.7,1,4,2,0,0,2,2,6,2,12,1,13,0,0,0,0,0,,,,https://sapiens.ipt.br/index.html,199460,131695,AVALIAÇÃO
217,2017,33144010008P1,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFABC,UNIVERSIDADE FEDERAL DO ABC,,FEDERAL,SP,SUDESTE,2011,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2011/2015,,NÃO,,,,,,34,9,0,43,79.1,1,3,4,3,16,23,23,20,0,37,7,44,15,0,6,0,0,,,,http://poscomp.ufabc.edu.br/,165787,99834,AVALIAÇÃO
218,2018,33144010008P1,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFABC,UNIVERSIDADE FEDERAL DO ABC,,FEDERAL,SP,SUDESTE,2011,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2011/2015,,NÃO,,,,,,45,8,0,53,84.9,1,3,2,2,16,20,20,40,0,60,9,69,7,0,4,0,0,,,,http://poscomp.ufabc.edu.br/,165791,99838,AVALIAÇÃO
